account_id,matches,active_days,wins,kills,kills_bots,assists,deaths,pmins,golds,unq_maps,unq_chrs,avg_matches_pd,max_matches_pd,avg_wins_pd,max_wins_pd,lw_match_rate,days_since_last_sign_in,days_since_sign_up,purchase_amt,purchase_freq,has_premium,chat_rate_pm,time_to_first_play,high_spd_internet,resolution,tutorial_progress,dv_churn,dv_purchase_amt
979949,11,6,7,169,280,124,56,143.02,142241,4,9,1.83,4,1.17,2,0.09,7,44,0.0,0,0,19.71,155.15,0,b,0.4,1,0.0
410965,2,1,1,3,47,10,8,18.53,15023,2,2,2.0,2,1.0,1,0.0,17,44,0.0,0,0,21.61,223.58,0,c,0.91,1,0.0
114370,6,1,4,58,256,38,26,69.23,161373,6,5,6.0,6,4.0,4,0.0,16,34,0.0,0,0,77.73,147.59,1,b,0.74,1,0.0
307375,238,17,210,1443,14153,2969,453,3499.85,3081957,8,38,14.0,26,12.35,26,0.0,8,45,216.6,10,1,25.33,89.07,0,c,0.55,0,252.6
369922,53,6,27,250,2687,263,166,770.92,614292,6,3,8.83,11,4.5,8,0.0,18,29,0.0,0,0,20.64,267.66,1,c,0.47,1,0.0
667311,2,1,0,26,400,9,0,44.33,41429,1,1,2.0,2,0.0,0,0.0,21,50,0.0,0,0,53.68,250.37,1,b,0.16,1,0.0
986055,19,5,10,82,851,139,126,289.65,229679,4,8,3.8,7,2.0,3,0.26,4,44,1.1,1,0,33.94,112.41,0,b,0.56,1,0.0
399165,2,2,2,13,117,10,9,21.53,21395,1,1,1.0,1,1.0,1,0.0,24,33,0.0,0,0,34.93,234.35,1,b,0.58,1,0.0
756916,1,1,1,2,18,0,0,5.15,4078,1,1,1.0,1,1.0,1,1.0,2,52,0.0,0,0,66.84,68.53,0,c,0.58,0,0.0
442466,75,14,30,412,3275,642,314,1028.12,896789,6,16,5.36,20,2.14,8,0.04,4,29,0.0,0,0,33.28,124.64,1,b,0.91,0,9.7
917165,308,25,138,1334,13253,2583,1212,3816.18,2840625,11,33,12.32,21,5.52,10,0.21,1,31,2.8,1,0,53.21,68.37,1,b,0.4,0,6.7
152877,5,2,5,46,116,26,4,54.85,48410,4,4,2.5,4,2.5,4,1.0,1,28,0.0,0,0,31.51,191.39,1,c,0.76,1,0.0
649780,22,3,19,44,780,332,52,200.38,165299,3,3,7.33,11,6.33,7,0.0,25,30,0.0,0,0,46.0,113.57,0,b,0.39,0,0.0
192914,95,25,42,285,4445,764,458,1425.13,1052658,6,22,3.8,13,1.68,7,0.21,1,36,0.0,0,0,84.82,126.42,0,c,0.46,0,4.1
790439,36,6,11,78,460,191,139,353.87,277834,2,3,6.0,12,1.83,3,0.0,20,34,0.0,0,0,16.44,142.48,0,c,0.78,1,0.0
212388,40,12,13,91,1535,386,313,639.0,424137,7,20,3.33,9,1.08,4,0.05,6,42,0.0,0,0,21.08,98.72,1,b,1.0,0,0.0
651022,2,2,1,2,43,9,12,38.17,22376,1,1,1.0,1,0.5,0,0.0,13,36,0.0,0,0,35.57,101.12,0,b,0.03,1,0.0
851437,13,2,5,32,374,134,66,174.7,114378,4,7,6.5,10,2.5,4,0.0,22,49,0.0,0,0,50.72,155.04,0,c,0.05,1,0.0
998881,2,2,0,21,167,17,6,35.38,32338,1,2,1.0,1,0.0,0,0.0,13,38,0.0,0,0,0.0,201.13,1,c,0.06,1,0.0
764907,5,2,1,7,151,22,48,75.73,45012,5,4,2.5,3,0.5,0,1.0,1,51,0.0,0,0,12.67,113.78,0,a,0.76,0,0.0
239416,26,6,16,223,1566,182,76,358.33,311179,4,16,4.33,18,2.67,13,0.0,19,52,3.0,1,0,0.0,122.8,0,b,0.3,1,0.0
382878,3,2,1,6,154,28,13,40.85,32485,3,3,1.5,2,0.5,1,1.0,2,44,0.0,0,0,21.32,140.73,0,b,0.88,1,0.0
110713,4,1,1,10,140,42,49,57.17,241695,2,4,4.0,4,1.0,1,0.0,16,30,0.0,0,0,23.78,232.73,0,b,0.64,1,0.0
357319,2,1,0,1,11,0,0,5.53,0,2,1,2.0,2,0.0,0,1.0,4,41,3.1,1,0,0.37,312.67,1,c,0.4,1,0.0
526828,37,8,26,178,1549,562,231,434.77,359002,3,7,4.63,7,3.25,6,0.05,2,40,0.0,0,0,28.35,218.67,1,c,0.3,1,0.0
178507,23,4,11,234,989,209,115,349.13,269280,6,2,5.75,15,2.75,7,0.0,25,29,0.0,0,0,81.49,191.08,0,a,0.19,1,0.0
552130,5,4,5,32,232,56,15,71.5,65362,1,4,1.25,2,1.25,2,0.0,16,31,0.0,0,1,64.4,144.13,1,d,0.4,1,0.0
830052,5,1,0,4,121,20,22,49.42,35783,1,2,5.0,5,0.0,0,0.0,13,29,0.0,0,0,44.22,170.44,0,d,0.0,1,0.0
143544,3,1,0,14,125,21,36,42.68,33396,1,2,3.0,3,0.0,0,0.0,23,50,3.3,1,0,33.14,178.14,0,c,0.85,1,0.0
576155,31,6,13,138,1076,279,212,383.78,294824,9,20,5.17,8,2.17,5,0.0,18,28,3.0,1,0,57.31,209.01,1,c,0.64,1,0.0
517809,31,7,10,145,1845,34,101,312.6,1307359,2,3,4.43,12,1.43,4,0.0,14,39,2.9,1,0,44.13,116.01,1,c,0.73,0,0.0
618272,4,2,2,2,50,5,16,56.0,20876,3,3,2.0,3,1.0,2,1.0,1,30,0.0,0,0,0.0,140.0,0,b,0.74,0,0.0
545997,13,3,8,81,1171,49,26,210.33,110832,1,3,4.33,6,2.67,5,0.0,25,45,0.0,0,0,57.68,69.81,0,c,0.59,1,0.0
125630,6,2,6,55,203,36,2,52.63,52802,5,5,3.0,4,3.0,4,0.0,22,34,0.0,0,0,0.0,81.72,0,b,0.61,1,0.0
843873,4,1,4,3,85,26,14,44.63,29463,1,2,4.0,4,4.0,3,0.0,12,53,3.1,1,0,66.34,64.11,0,c,0.68,0,0.0
218381,90,11,37,495,2044,802,385,1106.62,843501,10,13,8.18,18,3.36,9,0.33,3,53,0.0,0,0,74.33,54.91,0,c,0.83,0,0.0
705894,72,9,13,257,2348,539,293,791.72,597909,4,14,8.0,26,1.44,6,0.06,5,29,3.3,1,1,32.56,58.31,0,c,0.34,0,42.0
996584,10,2,6,22,389,152,53,153.58,106733,4,6,5.0,6,3.0,3,0.0,15,42,0.0,0,0,95.64,125.45,1,c,0.31,0,0.0
619358,2,1,2,9,81,4,4,19.13,19134,1,1,2.0,2,2.0,2,0.0,19,36,0.0,0,0,58.72,98.31,1,c,0.82,0,0.0
944627,4,1,4,14,269,38,13,77.83,47675,3,1,4.0,4,4.0,3,0.0,24,28,0.0,0,0,49.88,164.79,0,b,0.43,1,0.0
877088,11,3,6,27,710,96,61,241.85,1139100,6,1,3.67,5,2.0,5,0.0,8,29,0.0,0,0,0.6,219.92,1,c,0.69,1,0.0
625746,2,1,2,5,51,6,4,21.7,15565,2,2,2.0,2,2.0,2,0.0,13,42,3.2,1,0,14.31,111.38,1,c,0.47,1,0.0
178476,482,28,178,1652,21747,2365,2113,6051.33,8511738,7,58,17.21,44,6.36,18,0.25,1,54,0.0,0,0,49.28,103.47,1,c,0.76,0,7.2
767395,3,1,3,11,81,7,3,18.48,19599,3,3,3.0,3,3.0,3,0.0,24,35,0.0,0,0,31.84,62.36,1,d,0.89,1,0.0
309026,2,1,1,23,84,25,8,30.57,26693,1,2,2.0,2,1.0,1,0.0,26,31,0.0,0,0,44.93,192.48,0,c,0.07,1,0.0
976010,1,1,0,14,79,4,10,22.52,12741,1,1,1.0,1,0.0,0,0.0,26,31,0.0,0,0,42.16,141.31,0,b,0.47,1,0.0
738312,4,3,3,20,96,41,18,49.17,33673,4,4,1.33,2,1.0,2,0.25,4,30,0.0,0,0,0.0,111.14,0,c,0.75,0,0.0
256544,83,11,38,250,2283,1084,370,1200.3,886317,4,11,7.55,14,3.45,5,0.0,17,46,3.1,1,0,39.16,91.58,1,c,0.88,0,2.6
401590,1,1,0,0,18,1,0,3.85,3833,1,1,1.0,1,0.0,0,0.0,16,29,3.0,1,0,51.21,138.61,1,d,0.32,1,0.0
664861,35,9,14,214,1335,281,185,577.08,1406150,6,14,3.89,8,1.56,4,0.0,14,35,0.0,0,0,41.88,94.43,1,b,0.58,0,0.0
214882,6,2,1,28,41,38,17,50.97,38754,3,1,3.0,5,0.5,1,0.0,23,36,3.0,1,0,11.81,118.42,1,c,0.33,1,0.0
232868,5,2,0,3,265,20,39,93.47,33962,1,3,2.5,3,0.0,0,0.0,27,31,2.8,1,0,0.0,50.24,1,c,0.0,1,0.0
273928,5,1,1,5,396,16,38,82.63,44943,3,3,5.0,5,1.0,1,0.0,8,31,0.0,0,0,27.31,67.4,1,c,0.59,0,0.0
139729,21,7,6,20,672,203,109,230.25,162929,2,7,3.0,6,0.86,2,0.19,6,43,3.2,1,0,10.0,183.88,0,c,0.67,1,0.0
884938,1,1,1,0,22,1,2,19.38,11191,1,1,1.0,1,1.0,1,0.0,17,43,0.0,0,0,45.21,41.45,0,c,1.0,0,0.0
919434,2,1,1,20,59,11,5,18.25,17761,1,1,2.0,2,1.0,1,0.0,27,49,3.0,1,0,31.9,283.13,1,b,0.52,1,0.0
812874,3,3,1,15,208,45,16,45.7,36269,1,2,1.0,1,0.33,1,0.33,5,46,2.9,1,0,24.06,144.28,1,b,0.39,0,0.0
557031,1,1,1,1,19,0,0,5.85,4220,1,1,1.0,1,1.0,1,0.0,28,28,0.0,0,0,96.1,155.85,1,a,0.0,1,0.0
790063,6,2,4,27,242,59,28,80.18,65879,5,3,3.0,4,2.0,3,0.0,23,37,3.2,1,0,52.64,154.26,0,c,0.63,1,0.0
861883,15,3,5,79,1066,132,88,239.13,164863,4,3,5.0,7,1.67,3,0.0,24,30,3.5,1,0,24.16,143.03,0,b,0.67,1,0.0
554764,1,1,1,6,87,16,18,40.45,14953,1,1,1.0,1,1.0,0,0.0,24,35,0.0,0,0,28.76,289.17,0,c,0.77,1,0.0
793675,172,25,76,1367,7315,1096,756,2447.77,1817157,7,19,6.88,19,3.04,8,0.09,1,50,0.0,0,0,58.53,62.47,1,a,0.92,0,0.0
500175,36,7,13,126,1306,231,291,583.62,1029394,7,10,5.14,8,1.86,6,0.0,9,36,0.0,0,0,25.12,143.17,1,a,0.54,0,0.0
961759,110,18,35,532,5394,1004,279,1341.92,1072251,2,16,6.11,17,1.94,7,0.08,3,41,0.0,0,0,36.66,100.04,1,b,0.74,0,6.7
613093,132,18,61,877,6768,951,356,1835.03,5308662,11,44,7.33,22,3.39,10,0.45,2,42,2.8,1,0,51.88,235.11,0,a,1.0,1,0.0
574477,8,5,6,41,574,66,28,130.57,78699,5,5,1.6,2,1.2,2,0.25,6,40,0.0,0,0,42.41,129.29,0,c,0.15,1,0.0
695137,16,4,15,106,1184,160,35,204.48,164074,9,7,4.0,12,3.75,11,0.0,14,28,0.0,0,0,87.07,179.76,0,c,0.66,1,0.0
597711,2,1,1,33,87,12,12,34.48,25671,2,2,2.0,2,1.0,1,0.0,9,50,0.0,0,0,106.98,83.88,0,c,0.58,0,0.0
316078,62,11,26,180,2707,430,420,1013.5,635493,5,7,5.64,15,2.36,6,0.53,1,34,0.0,0,0,0.0,93.65,0,d,0.46,0,4.1
710195,7,2,3,19,207,58,36,88.98,60450,4,5,3.5,5,1.5,1,1.0,1,32,0.0,0,0,17.72,149.02,0,b,0.57,1,0.0
563279,3,1,3,5,93,7,12,26.5,20426,3,3,3.0,3,3.0,3,0.0,17,41,0.0,0,0,28.44,184.29,0,a,0.96,1,0.0
478345,1,1,1,1,36,7,1,11.22,8713,1,1,1.0,1,1.0,1,0.0,28,28,0.0,0,0,0.0,92.26,0,c,0.98,0,12.0
308299,3,1,2,16,143,38,3,37.78,30101,2,2,3.0,3,2.0,2,0.0,24,28,3.2,1,0,50.97,182.27,1,b,0.17,1,0.0
794601,3,1,0,0,2,0,3,9.62,5704,1,1,3.0,3,0.0,0,0.0,14,42,0.0,0,0,0.0,226.62,0,b,0.4,1,0.0
551247,2,2,2,1,29,12,1,19.72,13069,2,1,1.0,1,1.0,1,1.0,3,50,0.0,0,0,19.57,192.43,0,c,0.89,1,0.0
640014,3,1,3,15,125,33,22,59.0,38246,3,2,3.0,3,3.0,3,0.0,28,32,0.0,0,0,25.95,127.32,0,b,0.67,1,0.0
483372,2,1,1,11,55,18,17,33.0,25508,1,2,2.0,2,1.0,0,0.0,26,43,0.0,0,0,42.5,166.69,0,c,0.61,1,0.0
897756,3,2,1,5,119,14,22,71.12,47630,1,2,1.5,2,0.5,1,0.0,25,36,0.0,0,0,67.57,95.24,0,b,0.63,0,0.0
163230,60,7,27,413,2248,371,290,876.05,697655,9,13,8.57,14,3.86,7,0.0,21,51,0.0,0,0,53.7,156.9,0,c,0.45,1,0.0
430011,3,1,0,5,95,19,15,38.08,26227,1,2,3.0,3,0.0,0,0.0,28,44,0.0,0,0,42.49,131.19,1,a,0.0,1,0.0
219412,145,21,40,361,4279,922,726,1671.57,1183128,7,25,6.9,21,1.9,8,0.21,1,44,0.0,0,0,46.7,83.84,1,c,0.82,0,4.4
718473,93,17,46,376,3482,871,478,1401.85,948950,7,43,5.47,11,2.71,6,0.08,5,32,25.4,2,1,0.0,104.4,1,d,0.45,0,0.0
584217,1,1,1,1,111,7,5,15.93,11692,1,1,1.0,1,1.0,1,0.0,26,31,0.0,0,0,3.72,123.92,1,c,0.97,0,0.0
292339,6,3,6,94,452,60,17,87.17,89152,3,1,2.0,4,2.0,4,0.0,10,35,0.0,0,0,20.42,187.39,0,a,0.46,1,0.0
392923,122,20,43,299,3264,822,1393,1491.43,1079214,9,14,6.1,23,2.15,7,0.39,1,48,0.0,0,0,44.4,104.73,0,b,0.76,0,8.0
657180,10,2,8,61,399,47,46,127.52,93805,9,4,5.0,8,4.0,7,0.0,22,31,0.0,0,0,57.63,190.59,0,c,0.66,1,0.0
835121,1,1,0,9,63,22,0,13.63,12953,1,1,1.0,1,0.0,0,0.0,27,30,0.0,0,0,0.0,270.91,0,a,1.0,1,0.0
385406,8,2,2,22,380,45,45,132.97,87414,5,6,4.0,7,1.0,2,1.0,5,34,0.0,0,0,26.9,106.68,1,c,0.64,0,0.0
273279,120,17,37,372,4811,683,559,1691.65,2130707,6,21,7.06,18,2.18,5,0.26,1,54,0.0,0,0,62.18,96.13,0,d,0.0,1,0.0
908089,95,15,40,334,4778,796,536,1310.17,891433,14,15,6.33,16,2.67,5,0.26,2,31,22.1,1,1,39.52,115.49,1,a,0.51,0,0.0
248573,1,1,1,4,28,18,5,15.88,12191,1,1,1.0,1,1.0,1,0.0,28,31,0.0,0,0,0.0,175.14,0,d,0.11,1,0.0
509931,147,20,40,266,4796,443,917,2428.48,1073226,12,30,7.35,20,2.0,7,0.05,4,40,0.0,0,0,5.39,117.39,1,c,0.8,0,3.3
718191,62,17,56,399,2445,1000,187,769.73,651718,5,19,3.65,8,3.29,8,0.0,8,54,32.1,1,1,35.78,116.68,0,c,0.6,0,0.0
479055,61,16,43,333,969,713,360,691.35,542893,8,19,3.81,10,2.69,10,0.2,4,32,3.0,1,0,7.46,129.91,1,c,0.6,0,4.0
389710,6,3,3,9,110,16,27,59.47,44446,4,4,2.0,4,1.0,2,0.0,23,29,0.0,0,0,62.02,65.03,0,b,0.76,1,0.0
928404,26,2,16,187,1208,308,104,339.7,272280,12,10,13.0,21,8.0,15,1.0,1,33,0.0,0,0,3.37,144.99,1,b,0.75,0,0.0
315201,5,3,4,47,181,22,16,60.38,59648,1,3,1.67,2,1.33,2,0.0,20,31,0.0,0,0,3.48,215.88,0,c,0.46,1,0.0
702532,26,6,6,68,1399,194,111,316.08,224408,5,2,4.33,7,1.0,3,0.04,7,41,0.0,0,0,52.69,131.07,1,d,0.7,0,0.0
581744,91,12,36,197,1931,599,416,1116.58,775333,10,23,7.58,17,3.0,9,0.24,1,41,0.0,0,0,37.27,107.38,1,c,1.0,0,0.0
639715,7,5,4,52,265,74,52,111.53,89918,3,5,1.4,2,0.8,1,0.0,8,50,3.1,1,0,0.0,84.06,1,c,0.79,0,0.0
304464,12,4,11,34,224,111,81,143.68,103517,8,5,3.0,5,2.75,5,0.0,18,54,0.0,0,0,12.38,239.27,0,c,0.75,1,0.0
391231,2,1,2,10,108,36,8,48.53,35870,2,1,2.0,2,2.0,2,0.0,21,46,0.0,0,0,20.74,264.97,0,a,0.55,1,0.0
791592,103,17,44,550,6129,638,447,1456.7,1170489,7,43,6.06,13,2.59,8,0.14,1,52,0.0,0,1,70.49,82.41,0,c,0.46,0,27.0
792523,5,2,4,36,141,28,11,74.9,57789,4,2,2.5,3,2.0,3,0.0,8,38,2.7,1,0,42.82,154.32,0,c,0.91,1,0.0
625865,46,15,16,105,2209,252,309,756.15,354488,4,13,3.07,6,1.07,4,0.13,3,48,0.0,0,0,3.18,83.5,0,c,0.89,0,0.0
886072,7,1,5,36,397,81,26,128.57,97740,3,6,7.0,7,5.0,5,0.0,22,36,0.0,0,1,29.77,207.9,0,b,0.69,1,0.0
507450,10,1,8,71,335,123,25,111.67,98111,7,2,10.0,10,8.0,8,0.0,9,45,3.2,1,0,1.65,61.62,1,b,0.79,1,0.0
958039,4,1,1,11,109,41,15,34.47,27408,1,2,4.0,4,1.0,1,1.0,7,35,0.0,0,0,56.61,171.06,0,b,0.3,1,0.0
313785,11,4,9,128,1270,85,23,242.27,137445,6,5,2.75,4,2.25,3,0.0,21,28,3.0,1,0,87.37,74.7,0,b,0.96,0,0.0
974355,6,1,2,1,22,10,24,31.950000000000003,20178,3,3,6.0,6,2.0,1,0.0,23,35,3.1,1,0,0.0,156.35,1,c,0.89,1,0.0
960039,119,13,36,276,7291,710,527,1425.67,807973,10,17,9.15,29,2.77,9,0.48,1,52,0.0,0,0,49.87,177.4,0,a,0.5,1,0.0
687463,113,9,55,328,4784,716,430,1669.28,1162307,17,19,12.56,22,6.11,11,0.75,1,32,0.0,0,0,86.51,154.95,0,b,0.54,0,51.1
400784,3,1,0,1,14,7,2,13.98,9016,2,1,3.0,3,0.0,0,0.0,25,31,0.0,0,0,21.94,161.65,0,b,0.97,1,0.0
121706,14,2,12,61,674,150,35,209.78,161056,11,4,7.0,8,6.0,7,0.0,25,31,2.8,1,0,0.0,181.99,1,d,0.81,1,0.0
628668,104,23,40,512,4934,1172,488,1447.67,1136060,4,33,4.52,12,1.74,5,0.23,1,54,0.0,0,0,0.0,78.76,0,b,0.85,0,6.4
971249,3,2,1,27,199,45,18,40.07,36439,2,2,1.5,2,0.5,1,0.0,14,39,0.0,0,0,51.4,168.0,1,b,0.27,1,0.0
703609,10,2,4,45,559,109,30,127.52,111771,4,2,5.0,6,2.0,2,0.6,2,32,0.0,0,0,32.99,109.44,0,c,0.0,1,0.0
961577,4,1,4,29,64,62,15,54.97,46921,1,3,4.0,4,4.0,4,0.0,22,41,0.0,0,0,25.45,173.57,1,a,0.42,1,0.0
322947,34,13,12,78,1775,161,161,467.43,353749,4,13,2.62,5,0.92,3,0.0,13,43,0.0,0,0,0.0,290.31,0,c,0.08,1,0.0
231747,5,1,3,9,119,31,30,49.82,34919,4,3,5.0,5,3.0,3,0.0,28,38,0.0,0,0,32.45,245.26,1,a,0.77,1,0.0
528563,166,20,53,483,7095,757,524,1792.77,939090,6,20,8.3,23,2.65,11,0.45,1,37,0.0,0,0,52.57,271.1,1,b,0.85,1,0.0
998170,17,3,10,88,927,152,89,211.38,169160,4,9,5.67,9,3.33,4,0.12,2,34,0.0,0,0,50.69,199.92,0,c,0.09,1,0.0
463718,54,14,15,80,1858,378,268,645.93,1622455,8,25,3.86,9,1.07,3,0.15,5,35,0.0,0,0,35.75,108.78,0,c,0.73,0,0.0
874716,16,3,8,33,554,149,70,210.73,144090,8,6,5.33,7,2.67,3,0.44,1,38,0.0,0,0,47.23,117.52,0,c,0.5,0,0.0
138462,12,5,4,55,415,79,77,138.4,116467,2,2,2.4,3,0.8,2,0.17,1,42,0.0,0,0,36.98,184.42,0,b,0.67,1,0.0
393535,1,1,1,2,6,0,6,10.03,7996,1,1,1.0,1,1.0,0,0.0,21,34,0.0,0,0,62.94,132.35,0,b,0.29,1,0.0
865712,234,23,61,220,8185,891,785,3068.9,1976135,8,15,10.17,26,2.65,7,0.45,1,52,3.3,1,0,12.18,92.28,0,c,0.22,0,0.0
781562,2,2,2,7,152,22,16,33.72,27192,1,1,1.0,1,1.0,1,0.0,17,28,0.0,0,0,49.12,276.4,0,c,0.84,1,0.0
625323,7,1,4,62,202,31,26,70.65,63060,5,3,7.0,7,4.0,4,0.0,22,40,0.0,0,0,62.69,275.31,0,b,0.69,1,0.0
640906,12,5,5,40,530,152,84,212.02,151732,4,5,2.4,5,1.0,2,0.0,12,39,0.0,0,0,36.57,107.89,0,c,0.61,1,0.0
287222,21,3,10,78,688,176,101,248.27,184945,10,8,7.0,9,3.33,6,0.0,22,28,0.0,0,0,31.88,184.1,1,b,0.27,1,0.0
396125,54,10,36,491,2758,617,191,748.33,633270,3,29,5.4,10,3.6,7,0.0,11,49,0.0,0,1,62.75,157.34,0,c,0.73,0,0.0
821634,4,1,0,36,301,18,28,75.38,62011,2,4,4.0,4,0.0,0,0.0,24,31,0.0,0,0,51.79,99.24,0,c,1.0,0,0.0
301900,71,19,29,393,1589,822,371,814.85,639910,7,8,3.74,14,1.53,6,0.24,3,55,2.9,1,0,74.0,128.24,0,d,0.79,0,0.0
908365,130,19,59,625,9781,472,283,1872.15,1022462,4,26,6.84,25,3.11,8,0.57,1,33,0.0,0,0,54.66,90.9,1,c,0.69,0,3.2
361742,88,13,34,422,6294,435,224,1062.35,542704,5,24,6.77,19,2.62,12,0.4,3,42,0.0,0,0,45.55,127.42,0,c,0.39,0,0.0
957304,31,5,9,18,606,133,209,448.72,231350,11,10,6.2,10,1.8,5,0.0,24,29,0.0,0,0,41.77,202.65,0,c,0.61,1,0.0
144838,17,4,9,179,722,115,72,231.67,193390,9,8,4.25,6,2.25,5,0.0,19,50,0.0,0,0,10.12,157.07,0,c,0.6,1,0.0
783443,171,18,58,760,6205,1147,543,2132.37,2645418,8,27,9.5,29,3.22,10,0.17,1,31,8.3,1,0,0.0,111.82,0,c,0.69,0,1.0
691118,16,2,11,156,880,167,105,206.52,178495,6,8,8.0,15,5.5,9,0.0,27,30,3.3,1,0,15.69,273.07,0,a,0.0,1,0.0
389032,268,24,113,1380,14645,1837,984,4597.42,2888313,13,55,11.17,32,4.71,14,0.14,1,28,1.8,2,0,48.54,109.17,0,c,0.87,0,5.6
408919,18,2,6,41,690,158,76,325.8,181434,4,2,9.0,11,3.0,4,0.0,27,46,0.0,0,0,68.21,75.41,1,c,1.0,0,0.0
700859,90,11,63,589,4981,1019,233,1190.45,1080686,9,30,8.18,16,5.73,12,0.0,16,32,0.0,0,0,0.0,182.01,0,b,0.86,1,0.0
916499,2,1,2,6,19,10,4,33.85,22285,2,2,2.0,2,2.0,2,0.0,10,37,0.0,0,0,7.24,216.74,0,a,0.77,1,0.0
283487,34,7,20,233,1417,201,143,475.87,428772,3,4,4.86,9,2.86,4,0.03,7,30,0.0,0,0,1.01,98.45,0,b,1.0,0,0.0
430512,9,3,2,21,239,31,33,95.48,57565,3,4,3.0,6,0.67,1,0.0,25,45,0.0,0,0,0.0,95.77,1,d,0.53,0,0.0
656307,116,17,45,539,3291,1012,606,1396.32,1147840,9,15,6.82,22,2.65,8,0.08,1,33,0.0,0,0,50.9,93.56,0,c,0.69,0,4.4
975706,2,1,1,6,52,5,12,19.63,14919,2,2,2.0,2,1.0,1,0.0,24,28,0.0,0,0,40.2,237.68,1,c,0.65,1,0.0
135684,25,9,21,193,884,200,158,428.27,334677,6,8,2.78,4,2.33,4,0.32,1,29,3.1,1,0,38.71,106.8,0,d,0.72,0,0.0
520493,13,3,8,31,307,133,44,162.15,101122,5,3,4.33,7,2.67,4,0.38,7,40,0.0,0,0,62.94,264.53,0,b,0.51,1,0.0
203733,6,2,2,21,330,53,41,134.38,61032,2,6,3.0,3,1.0,2,0.0,20,55,0.0,0,0,8.43,118.99,0,a,0.76,1,0.0
213848,5,2,5,69,130,20,8,45.83,47773,5,3,2.5,3,2.5,3,0.6,4,36,0.0,0,0,0.0,186.19,0,b,0.36,1,0.0
880042,20,3,5,65,642,45,60,220.37,142230,9,3,6.67,8,1.67,5,1.0,1,31,0.0,0,0,23.66,75.69,0,d,0.44,0,0.0
652103,26,5,18,121,1028,287,134,335.17,238194,6,2,5.2,10,3.6,9,0.54,2,37,0.0,0,0,35.25,128.24,1,a,0.7,0,0.0
285394,21,6,10,161,1142,199,80,295.82,212816,10,9,3.5,7,1.67,7,0.67,2,28,0.0,0,0,35.47,107.83,0,c,0.64,0,0.0
773885,7,2,7,15,261,26,9,101.98,70657,6,4,3.5,5,3.5,5,0.0,22,28,0.0,0,0,13.45,214.04,1,c,0.18,1,0.0
831342,23,5,14,177,1946,181,52,331.08,237346,5,15,4.6,8,2.8,4,0.0,8,35,0.0,0,0,28.03,177.5,1,c,0.55,1,0.0
998725,19,9,6,19,451,117,97,273.48,170099,7,13,2.11,3,0.67,2,0.21,6,39,0.0,0,0,42.26,113.27,0,b,1.0,0,0.0
951447,7,2,3,19,237,24,25,66.02,51095,6,3,3.5,4,1.5,3,0.0,26,29,0.0,0,0,43.19,193.72,0,c,0.07,1,0.0
474155,10,1,5,55,266,92,62,155.53,95278,2,2,10.0,10,5.0,5,0.0,28,30,0.0,0,0,63.53,122.84,1,b,0.63,0,0.0
295232,74,12,40,203,1960,696,345,783.4,577327,13,19,6.17,12,3.33,10,0.15,1,33,16.7,1,1,13.24,89.22,1,b,0.77,0,0.0
730285,38,3,25,65,741,291,346,607.32,382488,13,10,12.67,23,8.33,13,0.11,7,28,0.0,0,0,0.0,174.21,1,d,0.96,1,0.0
468293,1,1,0,1,20,0,1,6.68,3964,1,1,1.0,1,0.0,0,0.0,26,35,0.0,0,0,38.3,134.71,0,c,0.52,1,0.0
973828,57,13,13,144,1846,218,160,642.18,386858,5,12,4.38,10,1.0,3,0.42,2,40,0.0,0,0,33.93,67.07,0,c,0.93,0,0.0
874095,31,5,16,214,1010,388,119,446.73,335737,4,13,6.2,11,3.2,5,0.0,21,43,0.0,0,0,31.59,29.35,1,a,0.49,1,0.0
807956,23,6,6,213,1110,148,118,351.17,279139,2,6,3.83,8,1.0,4,0.0,14,42,0.0,0,0,86.33,126.14,1,a,0.31,0,0.0
607181,3,1,2,1,64,27,28,44.4,30710,3,3,3.0,3,2.0,1,0.0,10,44,0.0,0,0,2.29,261.5,0,c,1.0,1,0.0
161284,3,1,0,7,113,14,33,45.53,36052,1,2,3.0,3,0.0,0,0.0,18,49,0.0,0,0,23.21,87.07,0,c,0.93,1,0.0
596783,18,3,17,65,491,103,74,251.48,288160,9,9,6.0,13,5.67,12,0.0,12,33,0.0,0,0,76.47,87.73,1,b,0.73,0,0.0
907622,34,6,33,227,657,533,124,426.75,351968,2,12,5.67,12,5.5,11,0.09,3,35,0.0,0,0,55.85,147.61,0,c,0.21,0,0.0
263127,8,3,5,18,159,86,21,69.1,53458,3,4,2.67,6,1.67,2,0.88,4,40,0.0,0,0,1.07,151.55,1,c,0.71,1,0.0
496320,10,3,5,109,410,107,27,124.42,119901,1,5,3.33,4,1.67,2,0.0,9,35,0.0,0,0,86.11,139.92,0,d,0.93,0,0.0
992290,1,1,1,3,26,3,4,11.72,9371,1,1,1.0,1,1.0,1,1.0,1,47,0.0,0,0,2.03,125.09,1,b,0.75,0,302.3
652505,1,1,0,1,16,0,1,5.35,4042,1,1,1.0,1,0.0,0,0.0,15,41,0.0,0,0,10.95,164.0,0,d,0.0,1,0.0
635713,254,22,127,1410,13658,1421,1071,3232.35,8828521,13,52,11.55,28,5.77,22,0.11,2,33,0.0,0,0,78.38,77.68,0,b,1.0,0,0.0
